65631,Clever,Missouri,MO,Christian,37.0447,-93.4383,
65632,Conway,Missouri,MO,Laclede,37.5085,-92.7891,
65633,Crane,Missouri,MO,Stone,36.9258,-93.5303,
65634,Cross Timbers,Missouri,MO,Hickory,38.0239,-93.1978,
65635,Dadeville,Missouri,MO,Dade,37.5105,-93.6956,
65636,Diggins,Missouri,MO,Webster,37.2772,-92.8779,
65637,Dora,Missouri,MO,Ozark,36.756,-92.2378,
65638,Drury,Missouri,MO,Douglas,36.9319,-92.3664,
65640,Dunnegan,Missouri,MO,Polk,37.7031,-93.5216,
65641,Eagle Rock,Missouri,MO,Barry,36.548,-93.7336,
65644,Elkland,Missouri,MO,Webster,37.4336,-93.021,
65645,Eudora,Missouri,MO,Polk,37.4767,-93.5397,
65646,Everton,Missouri,MO,Dade,37.2354,-93.6894,
65647,Exeter,Missouri,MO,Barry,36.6815,-93.9702,
65648,Fair Grove,Missouri,MO,Greene,37.3721,-93.1428,
65649,Fair Play,Missouri,MO,Polk,37.6335,-93.6064,
65650,Flemington,Missouri,MO,Polk,37.7803,-93.4471,
65652,Fordland,Missouri,MO,Webster,37.1447,-92.9111,
65653,Forsyth,Missouri,MO,Taney,36.6955,-93.115,
65654,Freistatt,Missouri,MO,Lawrence,37.0211,-93.8974,
65655,Gainesville,Missouri,MO,Ozark,36.5901,-92.4162,
65656,Galena,Missouri,MO,Stone,36.8198,-93.4811,
65657,Garrison,Missouri,MO,Christian,36.863,-93,
65658,Golden,Missouri,MO,Barry,36.5625,-93.623,
65659,Goodson,Missouri,MO,Polk,37.7075,-93.2375,
65660,Graff,Missouri,MO,Wright,37.3262,-92.2647,
65661,Greenfield,Missouri,MO,Dade,37.4197,-93.8407,
65662,Grovespring,Missouri,MO,Wright,37.4947,-92.6001,
65663,Half Way,Missouri,MO,Polk,37.6018,-93.242,
65664,Halltown,Missouri,MO,Lawrence,37.1944,-93.6275,
65666,Hardenville,Missouri,MO,Ozark,36.6516,-92.4423,
65667,Hartville,Missouri,MO,Wright,37.2735,-92.5181,
65668,Hermitage,Missouri,MO,Hickory,37.8969,-93.2979,
65669,Highlandville,Missouri,MO,Christian,36.9408,-93.268,
65672,Hollister,Missouri,MO,Taney,36.6107,-93.2286,
65673,Hollister,Missouri,MO,Taney,36.6179,-93.2162,
65674,Humansville,Missouri,MO,Polk,37.7923,-93.5795,
65675,Hurley,Missouri,MO,Stone,36.9305,-93.4965,
65676,Isabella,Missouri,MO,Ozark,36.5749,-92.6053,
65679,Kirbyville,Missouri,MO,Taney,36.5792,-93.1263,
65680,Kissee Mills,Missouri,MO,Taney,36.6704,-93.0377,
65681,Lampe,Missouri,MO,Stone,36.5767,-93.4516,
65682,Lockwood,Missouri,MO,Dade,37.386,-93.9541,
65685,Louisburg,Missouri,MO,Dallas,37.7542,-93.1566,
65686,Kimberling City,Missouri,MO,Stone,36.6393,-93.4372,
65688,Brandsville,Missouri,MO,Howell,36.6488,-91.6976,
65689,Cabool,Missouri,MO,Texas,37.1314,-92.1144,
65690,Couch,Missouri,MO,Oregon,36.5853,-91.2724,
65692,Koshkonong,Missouri,MO,Oregon,36.6056,-91.6304,
65701,Mc Clurg,Missouri,MO,Taney,36.7026,-92.7811,
65702,Macomb,Missouri,MO,Wright,37.1049,-92.4821,
65704,Mansfield,Missouri,MO,Wright,37.1273,-92.5936,
65705,Marionville,Missouri,MO,Lawrence,37.0009,-93.6413,
65706,Marshfield,Missouri,MO,Webster,37.3312,-92.925,
65707,Miller,Missouri,MO,Lawrence,37.2225,-93.8422,
65708,Monett,Missouri,MO,Barry,36.9212,-93.9258,
65710,Morrisville,Missouri,MO,Polk,37.4686,-93.4275,
65711,Mountain Grove,Missouri,MO,Wright,37.1626,-92.2839,
65712,Mount Vernon,Missouri,MO,Lawrence,37.1045,-93.7976,
65713,Niangua,Missouri,MO,Webster,37.3985,-92.7763,
65714,Nixa,Missouri,MO,Christian,37.0512,-93.2972,
65715,Noble,Missouri,MO,Ozark,36.7441,-92.5769,
65717,Norwood,Missouri,MO,Wright,37.0687,-92.4082,
65720,Oldfield,Missouri,MO,Christian,36.9404,-92.9528,
65721,Ozark,Missouri,MO,Christian,37.0169,-93.2022,
65722,Phillipsburg,Missouri,MO,Laclede,37.5832,-92.7416,
65723,Pierce City,Missouri,MO,Lawrence,36.973,-94.0024,
65724,Pittsburg,Missouri,MO,Hickory,37.8442,-93.3356,
65725,Pleasant Hope,Missouri,MO,Polk,37.4615,-93.2617,
65726,Point Lookout,Missouri,MO,Taney,36.6165,-93.2418,
65727,Polk,Missouri,MO,Polk,37.7438,-93.3206,
65728,Ponce De Leon,Missouri,MO,Stone,36.7471,-93.4586,
65729,Pontiac,Missouri,MO,Ozark,36.5248,-92.5612,
65730,Powell,Missouri,MO,McDonald,36.6237,-94.1773,
65731,Powersite,Missouri,MO,Taney,36.6578,-93.1243,
65732,Preston,Missouri,MO,Hickory,37.939,-93.1713,
65733,Protem,Missouri,MO,Taney,36.5286,-92.8465,
65734,Purdy,Missouri,MO,Barry,36.8069,-93.9164,
65735,Quincy,Missouri,MO,Hickory,37.9379,-93.3197,
65737,Reeds Spring,Missouri,MO,Stone,36.6907,-93.3447,
65738,Republic,Missouri,MO,Greene,37.123,-93.48,
65739,Ridgedale,Missouri,MO,Taney,36.5247,-93.2778,
65740,Rockaway Beach,Missouri,MO,Taney,36.7137,-93.1715,
65741,Rockbridge,Missouri,MO,Ozark,36.6516,-92.4423,
65742,Rogersville,Missouri,MO,Webster,37.131,-93.0964,
65744,Rueter,Missouri,MO,Taney,36.6314,-92.9188,
65745,Seligman,Missouri,MO,Barry,36.5276,-93.9359,
65746,Seymour,Missouri,MO,Webster,37.1667,-92.7857,
65747,Shell Knob,Missouri,MO,Barry,36.6167,-93.6249,
65752,South Greenfield,Missouri,MO,Dade,37.3743,-93.8445,
65753,Sparta,Missouri,MO,Christian,36.9775,-93.1065,
65754,Spokane,Missouri,MO,Christian,36.8636,-93.2754,
65755,Squires,Missouri,MO,Douglas,36.8504,-92.5844,
65756,Stotts City,Missouri,MO,Lawrence,37.1031,-93.9543,
65757,Strafford,Missouri,MO,Greene,37.2797,-93.1066,
65758,Gainesville,Missouri,MO,,36.6718,-92.3544,
65759,Taneyville,Missouri,MO,Taney,36.7405,-93.028,
65760,Tecumseh,Missouri,MO,Ozark,36.5875,-92.2598,
65761,Theodosia,Missouri,MO,Ozark,36.583,-92.6628,
65762,Thornfield,Missouri,MO,Ozark,36.6875,-92.6534,
65764,Tunas,Missouri,MO,Dallas,37.8392,-92.9808,
65765,Turners,Missouri,MO,Greene,37.2581,-93.3437,
65766,Udall,Missouri,MO,Ozark,36.5253,-92.2334,
65767,Urbana,Missouri,MO,Dallas,37.8523,-93.151,
65768,Vanzant,Missouri,MO,Douglas,36.9323,-92.499,
65769,Verona,Missouri,MO,Lawrence,36.937,-93.8005,
65770,Walnut Grove,Missouri,MO,Greene,37.3943,-93.5044,
65771,Walnut Shade,Missouri,MO,Taney,36.7704,-93.2148,
65772,Washburn,Missouri,MO,Barry,36.5807,-93.992,
65773,Wasola,Missouri,MO,Ozark,36.7573,-92.5093,
65774,Weaubleau,Missouri,MO,Hickory,37.8804,-93.5344,
65775,West Plains,Missouri,MO,Howell,36.7284,-91.8717,
65776,South Fork,Missouri,MO,Howell,36.6291,-91.9868,
65777,Moody,Missouri,MO,Howell,36.533,-91.9898,
65778,Myrtle,Missouri,MO,Oregon,36.5217,-91.2706,
65779,Wheatland,Missouri,MO,Hickory,37.9103,-93.3981,
65781,Willard,Missouri,MO,Greene,37.2962,-93.4259,
65783,Windyville,Missouri,MO,Dallas,37.7182,-92.9379,
65784,Zanoni,Missouri,MO,Ozark,36.6516,-92.4423,
65785,Stockton,Missouri,MO,Cedar,37.7241,-93.796,
65786,Macks Creek,Missouri,MO,Camden,37.9616,-92.9603,
65787,Roach,Missouri,MO,Camden,38.1025,-92.9148,
65788,Peace Valley,Missouri,MO,Howell,36.8091,-91.6938,
65789,Pomona,Missouri,MO,Howell,36.8441,-91.9137,
65790,Pottersville,Missouri,MO,Howell,36.7068,-92.044,
65791,Thayer,Missouri,MO,Oregon,36.5327,-91.5418,
65793,Willow Springs,Missouri,MO,Howell,36.9958,-91.9405,
65801,Springfield,Missouri,MO,Greene,37.2581,-93.3437,
65802,Springfield,Missouri,MO,Greene,37.2117,-93.299,
65803,Springfield,Missouri,MO,Greene,37.2593,-93.2912,
65804,Springfield,Missouri,MO,Greene,37.1654,-93.2522,
65805,Springfield,Missouri,MO,Greene,37.2581,-93.3437,
65806,Springfield,Missouri,MO,Greene,37.2031,-93.2971,
65807,Springfield,Missouri,MO,Greene,37.1668,-93.3085,
65808,Springfield,Missouri,MO,Greene,37.2581,-93.3437,
65809,Springfield,Missouri,MO,Greene,37.1852,-93.2057,
65810,Springfield,Missouri,MO,Greene,37.1136,-93.2896,
65814,Springfield,Missouri,MO,Greene,37.2581,-93.3437,
65817,Springfield,Missouri,MO,Greene,37.2581,-93.3437,
65890,Springfield,Missouri,MO,Greene,37.2581,-93.3437,
65897,Springfield,Missouri,MO,,37.1987,-93.2784,
65898,Springfield,Missouri,MO,Greene,37.1803,-93.2951,
65899,Springfield,Missouri,MO,Greene,37.1815,-93.2596,
66002,Atchison,Kansas,KS,Atchison,39.5594,-95.1304,
66006,Baldwin City,Kansas,KS,Douglas,38.7953,-95.2276,
66007,Basehor,Kansas,KS,Leavenworth,39.1281,-94.957,
66008,Bendena,Kansas,KS,Doniphan,39.7174,-95.1765,
66010,Blue Mound,Kansas,KS,Linn,38.0908,-95.0053,
66012,Bonner Springs,Kansas,KS,Wyandotte,39.0672,-94.9227,
66013,Bucyrus,Kansas,KS,Miami,38.7283,-94.6887,
66014,Centerville,Kansas,KS,Linn,38.213,-94.9934,
66015,Colony,Kansas,KS,Anderson,38.0761,-95.3287,
66016,Cummings,Kansas,KS,Atchison,39.483,-95.2863,
66017,Denton,Kansas,KS,Doniphan,39.7154,-95.2744,
66018,De Soto,Kansas,KS,Johnson,38.9462,-94.9714,
66019,Clearview City,Kansas,KS,Johnson,38.946,-95.0037,
66020,Easton,Kansas,KS,Leavenworth,39.3391,-95.0999,
66021,Edgerton,Kansas,KS,Johnson,38.7811,-95.0094,
66023,Effingham,Kansas,KS,Atchison,39.5023,-95.4198,
66024,Elwood,Kansas,KS,Doniphan,39.7573,-94.8824,
66025,Eudora,Kansas,KS,Douglas,38.933,-95.1022,
66026,Fontana,Kansas,KS,Miami,38.4102,-94.8718,
66027,Fort Leavenworth,Kansas,KS,Leavenworth,39.3485,-94.9265,
66030,Gardner,Kansas,KS,Johnson,38.8075,-94.9157,
66031,New Century,Kansas,KS,Johnson,38.8249,-94.8992,
66032,Garnett,Kansas,KS,Anderson,38.2859,-95.2594,
66033,Greeley,Kansas,KS,Anderson,38.3524,-95.1188,
66035,Highland,Kansas,KS,Doniphan,39.8608,-95.2583,
66036,Hillsdale,Kansas,KS,Miami,38.6581,-94.8521,
66039,Kincaid,Kansas,KS,Anderson,38.1104,-95.1886,
66040,La Cygne,Kansas,KS,Linn,38.3434,-94.7593,
66041,Lancaster,Kansas,KS,Atchison,39.5952,-95.3036,
66042,Lane,Kansas,KS,Franklin,38.4347,-95.0804,
66043,Lansing,Kansas,KS,Leavenworth,39.2502,-94.8994,
66044,Lawrence,Kansas,KS,Douglas,39.0289,-95.2086,
66045,Lawrence,Kansas,KS,Douglas,38.959,-95.2499,
66046,Lawrence,Kansas,KS,Douglas,38.9369,-95.242,
66047,Lawrence,Kansas,KS,Douglas,38.9407,-95.2779,
66048,Leavenworth,Kansas,KS,Leavenworth,39.3015,-94.9339,
66049,Lawrence,Kansas,KS,Douglas,38.9704,-95.2769,
66050,Lecompton,Kansas,KS,Douglas,39.0154,-95.4392,
66051,Olathe,Kansas,KS,Johnson,38.8999,-94.832,
66052,Linwood,Kansas,KS,Leavenworth,39.0206,-94.9914,
66053,Louisburg,Kansas,KS,Miami,38.6073,-94.6829,
66054,Mc Louth,Kansas,KS,Jefferson,39.1668,-95.2183,
66056,Mound City,Kansas,KS,Linn,38.156,-94.8186,
66058,Muscotah,Kansas,KS,Atchison,39.5388,-95.5175,
66060,Nortonville,Kansas,KS,Jefferson,39.4095,-95.3236,
66061,Olathe,Kansas,KS,Johnson,38.8865,-94.8204,
