29348,Gramling,South Carolina,SC,Spartanburg,34.8882,-81.969,
29349,Inman,South Carolina,SC,Spartanburg,35.0528,-82.054,
29351,Joanna,South Carolina,SC,Laurens,34.4068,-81.8191,
29353,Jonesville,South Carolina,SC,Union,34.8125,-81.6431,
29355,Kinards,South Carolina,SC,Newberry,34.3627,-81.7638,
29356,Landrum,South Carolina,SC,Spartanburg,35.1565,-82.2115,
29360,Laurens,South Carolina,SC,Laurens,34.5289,-82.0551,
29364,Lockhart,South Carolina,SC,Union,34.7926,-81.4778,
29365,Lyman,South Carolina,SC,Spartanburg,34.9684,-82.1435,
29368,Mayo,South Carolina,SC,Spartanburg,34.9492,-81.9902,
29369,Moore,South Carolina,SC,Spartanburg,34.8646,-82.0215,
29370,Mountville,South Carolina,SC,Laurens,34.3408,-81.9584,
29372,Pacolet,South Carolina,SC,Spartanburg,34.9017,-81.7587,
29373,Pacolet Mills,South Carolina,SC,Spartanburg,34.9124,-81.7487,
29374,Pauline,South Carolina,SC,Spartanburg,34.7855,-81.8492,
29375,Reidville,South Carolina,SC,Spartanburg,34.8636,-82.1101,
29376,Roebuck,South Carolina,SC,Spartanburg,34.8688,-81.9526,
29377,Startex,South Carolina,SC,Spartanburg,34.9875,-82.1351,
29378,Una,South Carolina,SC,Spartanburg,34.853,-81.7727,
29379,Union,South Carolina,SC,Union,34.7269,-81.6202,
29384,Waterloo,South Carolina,SC,Laurens,34.3367,-82.088,
29385,Wellford,South Carolina,SC,Spartanburg,34.9514,-82.0927,
29386,White Stone,South Carolina,SC,Spartanburg,34.8882,-81.969,
29388,Woodruff,South Carolina,SC,Spartanburg,34.7579,-82.0447,
29390,Duncan,South Carolina,SC,Spartanburg,34.8882,-81.969,
29391,Duncan,South Carolina,SC,Spartanburg,34.8882,-81.969,
29395,Jonesville,South Carolina,SC,,34.8466,-81.7227,
29401,Charleston,South Carolina,SC,Charleston,32.7795,-79.9371,
29402,Charleston,South Carolina,SC,Charleston,32.8488,-79.8577,
29403,Charleston,South Carolina,SC,Charleston,32.7976,-79.9493,
29404,Charleston Afb,South Carolina,SC,Charleston,32.8982,-80.0686,
29405,North Charleston,South Carolina,SC,Charleston,32.853,-79.9913,
29406,Charleston,South Carolina,SC,Charleston,32.9352,-80.0325,
29407,Charleston,South Carolina,SC,Charleston,32.7993,-80.006,
29408,Charleston,South Carolina,SC,,32.7762,-79.931,
29409,Charleston,South Carolina,SC,Charleston,32.7961,-79.9605,
29410,Charleston,South Carolina,SC,Berkeley,32.9302,-80.0027,
29411,Charleston,South Carolina,SC,,32.8715,-79.9947,
29412,Charleston,South Carolina,SC,Charleston,32.718,-79.9537,
29413,Charleston,South Carolina,SC,Charleston,32.8488,-79.8577,
29414,Charleston,South Carolina,SC,Charleston,32.8215,-80.0568,
29415,Charleston,South Carolina,SC,Charleston,32.8488,-79.8577,
29416,Charleston,South Carolina,SC,Charleston,32.8488,-79.8577,
29417,Charleston,South Carolina,SC,Charleston,32.8488,-79.8577,
29418,North Charleston,South Carolina,SC,Charleston,32.893,-80.0458,
29419,Charleston,South Carolina,SC,Charleston,32.8488,-79.8577,
29420,North Charleston,South Carolina,SC,Dorchester,32.9336,-80.1026,
29422,Charleston,South Carolina,SC,Charleston,32.8488,-79.8577,
29423,Charleston,South Carolina,SC,Charleston,32.8488,-79.8577,
29424,Charleston,South Carolina,SC,Charleston,32.7831,-79.937,
29425,Charleston,South Carolina,SC,Charleston,32.7862,-79.9471,
29426,Adams Run,South Carolina,SC,Charleston,32.779,-80.3288,
29429,Awendaw,South Carolina,SC,Charleston,33.0063,-79.6561,
29430,Bethera,South Carolina,SC,Berkeley,33.2146,-79.8169,
29431,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
29432,Branchville,South Carolina,SC,Orangeburg,33.2628,-80.8059,
29433,Canadys,South Carolina,SC,Colleton,33.0614,-80.6312,
29434,Cordesville,South Carolina,SC,Berkeley,33.1362,-79.8826,
29435,Cottageville,South Carolina,SC,Colleton,32.9612,-80.4794,
29436,Cross,South Carolina,SC,Berkeley,33.3364,-80.1859,
29437,Dorchester,South Carolina,SC,Dorchester,33.1247,-80.4034,
29438,Edisto Island,South Carolina,SC,Colleton,32.5486,-80.307,
29439,Folly Beach,South Carolina,SC,Charleston,32.663,-79.927,
29440,Georgetown,South Carolina,SC,Georgetown,33.4308,-79.3235,
29442,Georgetown,South Carolina,SC,Georgetown,33.4037,-79.2264,
29445,Goose Creek,South Carolina,SC,Berkeley,33.058,-80.0101,
29446,Green Pond,South Carolina,SC,Colleton,32.6628,-80.528,
29447,Grover,South Carolina,SC,Dorchester,33.0863,-80.6228,
29448,Harleyville,South Carolina,SC,Dorchester,33.2205,-80.4501,
29449,Hollywood,South Carolina,SC,Charleston,32.7105,-80.2744,
29450,Huger,South Carolina,SC,Berkeley,33.0439,-79.7841,
29451,Isle Of Palms,South Carolina,SC,Charleston,32.7943,-79.7729,
29452,Jacksonboro,South Carolina,SC,Colleton,32.7305,-80.4609,
29453,Jamestown,South Carolina,SC,Berkeley,33.2221,-79.6282,
29455,Johns Island,South Carolina,SC,Charleston,32.8357,-79.8217,
29456,Ladson,South Carolina,SC,Berkeley,32.993,-80.1257,
29457,Johns Island,South Carolina,SC,Charleston,32.8488,-79.8577,
29458,Mc Clellanville,South Carolina,SC,Charleston,33.1194,-79.5074,
29461,Moncks Corner,South Carolina,SC,Berkeley,33.1971,-80.0233,
29464,Mount Pleasant,South Carolina,SC,Charleston,32.8473,-79.8206,
29465,Mount Pleasant,South Carolina,SC,Charleston,32.8488,-79.8577,
29466,Mount Pleasant,South Carolina,SC,Charleston,32.8674,-79.8049,
29468,Pineville,South Carolina,SC,Berkeley,33.4199,-80.0932,
29469,Pinopolis,South Carolina,SC,Berkeley,33.2241,-80.0398,
29470,Ravenel,South Carolina,SC,Charleston,32.7881,-80.2223,
29471,Reevesville,South Carolina,SC,Dorchester,33.1872,-80.6672,
29472,Ridgeville,South Carolina,SC,Dorchester,33.108,-80.3086,
29474,Round O,South Carolina,SC,Colleton,32.9405,-80.5739,
29475,Ruffin,South Carolina,SC,Colleton,33.0103,-80.8137,
29476,Russellville,South Carolina,SC,Berkeley,33.1642,-79.9042,
29477,Saint George,South Carolina,SC,Dorchester,33.1845,-80.5732,
29479,Saint Stephen,South Carolina,SC,Berkeley,33.3362,-79.9236,
29481,Smoaks,South Carolina,SC,Colleton,33.0963,-80.813,
29482,Sullivans Island,South Carolina,SC,Charleston,32.7637,-79.8399,
29483,Summerville,South Carolina,SC,Dorchester,33.028,-80.1739,
29484,Summerville,South Carolina,SC,Dorchester,33.0023,-80.2267,
29485,Summerville,South Carolina,SC,Dorchester,32.9756,-80.1831,
29487,Wadmalaw Island,South Carolina,SC,Charleston,32.6529,-80.1829,
29488,Walterboro,South Carolina,SC,Colleton,32.9252,-80.7032,
29492,Charleston,South Carolina,SC,Berkeley,32.9668,-79.8528,
29493,Williams,South Carolina,SC,Colleton,33.0327,-80.8445,
29501,Florence,South Carolina,SC,Florence,34.1838,-79.7728,
29502,Florence,South Carolina,SC,Florence,34.201,-79.7847,
29503,Florence,South Carolina,SC,Florence,34.063,-79.6506,
29504,Florence,South Carolina,SC,Florence,34.0416,-79.6933,
29505,Florence,South Carolina,SC,Florence,34.1231,-79.6893,
29506,Florence,South Carolina,SC,Florence,34.2153,-79.6468,
29510,Andrews,South Carolina,SC,Georgetown,33.4525,-79.5604,
29511,Aynor,South Carolina,SC,Horry,33.9823,-79.1777,
29512,Bennettsville,South Carolina,SC,Marlboro,34.6255,-79.6898,
29516,Blenheim,South Carolina,SC,Marlboro,34.5171,-79.6442,
29518,Cades,South Carolina,SC,Williamsburg,33.7886,-79.848,
29519,Centenary,South Carolina,SC,Marion,34.027,-79.3537,
29520,Cheraw,South Carolina,SC,Chesterfield,34.6863,-79.9174,
29525,Clio,South Carolina,SC,Marlboro,34.5805,-79.5453,
29526,Conway,South Carolina,SC,Horry,33.8731,-79.0557,
29527,Conway,South Carolina,SC,Horry,33.7827,-79.1473,
29528,Conway,South Carolina,SC,Horry,33.9358,-78.9192,
29530,Coward,South Carolina,SC,Florence,33.9905,-79.7515,
29532,Darlington,South Carolina,SC,Darlington,34.3003,-79.8732,
29536,Dillon,South Carolina,SC,Dillon,34.4146,-79.377,
29540,Darlington,South Carolina,SC,Darlington,34.3843,-79.8422,
29541,Effingham,South Carolina,SC,Florence,34.0946,-79.7918,
29542,Floyd Dale,South Carolina,SC,Dillon,34.4256,-79.3523,
29543,Fork,South Carolina,SC,Dillon,34.2873,-79.2501,
29544,Galivants Ferry,South Carolina,SC,Horry,34.0002,-79.2155,
29545,Green Sea,South Carolina,SC,Horry,34.1668,-78.9589,
29546,Gresham,South Carolina,SC,Marion,33.9069,-79.3564,
29547,Hamer,South Carolina,SC,Dillon,34.4849,-79.3502,
29550,Hartsville,South Carolina,SC,Darlington,34.3756,-80.0842,
29551,Hartsville,South Carolina,SC,Darlington,34.3659,-80.1324,
